,07-ghost,3-gatsu-no-lion,7seeds,91-days,acca-13,aico-incarnation,amagi-brilliant-park,appare-ranman,assassination-classroom,baby-steps,ballroom-e-youkoso,banana-fish,barakamon,blue-lock,blue-period,bocchi-the-rock,boku-no-hero-academia,bungo-stray-dogs,burn-the-witch,chainsaw-man,charlotte,chihayafuru,cider-no-you-ni-kotoba-ga-wakiagaru,deca-dence,dr-stone,drifting-dragons,eighty-six,fire-force,flying-witch,free,fruits-basket,fugou-keiji,giant-killing,gleipnir,great-pretender,hibike-euphonium,horimiya,hyouka,id-invaded,iron-blooded-orphans,jujutsu-kaisen,k-return-of-kings,kabukichou-sherlock,kaze-ga-tsuyoku-fuiteiru,kobayashi-san-dragon-maid,kuroko-no-basket,lycoris-recoil,magic-kaito-1412,mahoutsukai-no-yome,maou-gakuin-no-futekigousha,mawaru-penguindrum,megalobox,mushishi,nagi-no-asukara,no-guns-life,orbital-children,paripi-koumei,peachboy-riverside,planetes,plunderer,princess-principal,psycho-pass,relife,sayounara-zetsubou-sensei,shirobako,sirius-the-jaeger,ssss-dynazenon,standing-on-a-million-lives,suisei-no-majo,sukitte-ii-na-yo,summer-time-rendering,takt-op-destiny,tales-of-zestiria-the-x,tamako-love-story,tantei-wa-mou-shindeiru,tonari-no-kaibutsu-kun,usagi-drop,vanitas-no-karte,vinland-saga,violet-evergarden,vivy-flourite-eyes-song,wotaku-ni-koi-wa-muzukashii,yakusoku-no-neverland,yowamushi-pedal,yuru-camp
plunderer,0.019017740046152695,0.011894899564867611,0.00858512164260155,0.012472961130072843,0.01077126159643714,0.009016214067427478,0.009995791281008214,0.008241353526108068,0.017923434905968594,0.0045525348095812575,0.0031146577930942854,0.021810744223094976,0.006219773124614803,0.01599040987158394,0.004937832168443601,0.007566287492766256,0.007025560606545502,0.01891558779430497,0.012580282595745507,0.01952926393605987,0.010153704532376674,0.003866324427033268,0.00530279982773551,0.01573205581869278,0.017383079948777476,0.007493395221561614,0.03817565825505001,0.026361714061798817,0.008702901595553569,0.004802544088206666,0.008613660077736666,0.007697222082815161,0.007185057292503973,0.0066132700452545485,0.017529760335074536,0.005489957837752005,0.002377560677118285,0.004834201120094383,0.008032434314802937,0.013994948959104053,0.007996464822414978,0.03799626636794025,0.012628537225358585,0.0075143896159008666,0.004004725469073226,0.00615355042590264,0.013937889456819515,0.008089653069058452,0.01037136366404114,0.011677032437614006,0.005562523004591431,0.013235364881692887,0.016456173174728694,0.005253507897543806,0.014063737949473253,0.009159354503214097,0.0056482185984818006,0.01437774262611093,0.01623798915882917,1.0000000000000002,0.019424158314164185,0.013683201729545692,0.003673039472668241,0.013251272892425739,0.011019017397649808,0.013938586438596617,0.005203753379654873,0.014355892828120966,0.007831647949875002,0.005798421222131705,0.0031241920121753775,0.014778596605356268,0.006896116526055368,0.003670861295335242,0.01044292322863084,0.004795060195809374,0.003884784703229375,0.007929889667096818,0.030267013052239167,0.03222826942714462,0.008897809297623587,0.0034507803450160375,0.010433716170032083,0.00963104238292302,0.00703061445300257
princess-principal,0.02880578549188929,0.009928771026461988,0.01172333221123434,0.015933887223684218,0.05201084124233151,0.009401941463174463,0.018567700169764383,0.012634436228973716,0.0515559016188017,0.00837484537671465,0.005495206498926647,0.03059391334322616,0.01004127939999103,0.018739936607249635,0.008748096169991766,0.012189687261141238,0.011562388306207098,0.026519822906115317,0.01080183269149219,0.014211216294569385,0.012211502372183722,0.00478043724823109,0.007943824674254541,0.017863315922817837,0.03061736859330609,0.009796550986817493,0.08227001929419431,0.015341191572749166,0.0073651278824163535,0.004606220401059344,0.01014718038672294,0.011361461561917575,0.0078058291631005515,0.0068270425943265135,0.026380553876526974,0.01251831965103877,0.006434984867776286,0.010126015026060212,0.012185470478138822,0.016637182492019672,0.010813063627224334,0.010454524164883036,0.017288532503923888,0.009927966484028891,0.0066980315670812085,0.006872426702072996,0.01529326113229863,0.020562885061276015,0.015468099067067802,0.01092077494587519,0.007669045418616669,0.01782015323048259,0.020079394566517847,0.0061652489707993904,0.016337863710934104,0.008509438673088083,0.007947087521779594,0.029671108646078612,0.022065145893216294,0.019424158314164185,1.0000000000000002,0.025070167375274025,0.006328560775929191,0.021785992675890063,0.013050250083697132,0.017712214429760755,0.007720789530114099,0.020987712486447384,0.05276410047022536,0.004561543865658708,0.005060941024141314,0.02065306663280141,0.016803217315970693,0.007230516496416381,0.010214892433109342,0.008770335441833053,0.005375493590291874,0.014033948130536714,0.049257886879628184,0.06849597622752349,0.010604154398294817,0.004253807826123403,0.017346954609250485,0.018528621713044337,0.009001981673237439
psycho-pass,0.019228935061465086,0.014642969810562892,0.01399144979839889,0.021348283342124613,0.03325238972087015,0.02058255861889422,0.011440149521781661,0.009623457568837531,0.02975715243327769,0.0075839614373565175,0.004618295990364019,0.034364445478551386,0.014135437277147361,0.013759496026177346,0.014820536510454525,0.009938515864805209,0.012645482622590224,0.03199960485325444,0.009803668026461506,0.04040974505194801,0.017498108773488112,0.005058599325228423,0.010937384212416029,0.016044469528169666,0.022497334376834884,0.011699899059853205,0.018496729904632678,0.03113793861616043,0.005103754280147523,0.010133730490548878,0.017183504330246648,0.04500581667294232,0.007752122577044625,0.008900014826319675,0.03375471318966299,0.008799557166259651,0.0051156849886540975,0.012093909612930767,0.03833467575492226,0.0182895500600003,0.01529585082786327,0.010489023853246671,0.03075616744516802,0.018861982353737088,0.006818414752084723,0.007063136110284521,0.019973529779584324,0.014962014822669126,0.010681042365763548,0.011472930043224215,0.007412345576196341,0.011572919392314604,0.026369850013066472,0.007808577280244958,0.030229446244642726,0.019731092820454044,0.008317268961494399,0.012373179476106102,0.03842005180227584,0.013683201729545692,0.025070167375274025,1.0,0.006490546655517322,0.024990340602213952,0.018691689758141197,0.015987543147480486,0.004695674580751354,0.01178413655529126,0.015940104135257534,0.0038347826187053427,0.004817931625338432,0.030286661197647724,0.007714989936943988,0.004599273783899172,0.019556290778772904,0.0054260637851384075,0.027313562661898484,0.010754180636109332,0.013479433646166715,0.018685593693872904,0.021484602208096455,0.006163342953354141,0.021739703506501538,0.03458352145984486,0.008598694839162218
relife,0.004081685855191487,0.005443080720469623,0.00419708538956132,0.0037115431661946777,0.007047509898508105,0.0028499427985613996,0.003605494449956083,0.0018284022306057396,0.008966790070476769,0.006537736520789235,0.0034479382985050473,0.006822334757491049,0.006084577472233874,0.00745343787643159,0.005601878568830252,0.018904707531154526,0.004933009259856264,0.004772776051399176,0.0055857420824031315,0.0036775771247635944,0.009443804056983748,0.004080043831669032,0.003974813000292783,0.0033879776860135605,0.003613309193945364,0.0021353464609772444,0.0033931310653684513,0.003435768919626358,0.014716991173143753,0.005321111858733939,0.005388420005754632,0.004430599438260824,0.0047319576708520624,0.0043888440180971725,0.007389267746621303,0.022923131643103657,0.002611621337933767,0.004610593973462195,0.003638537290601566,0.0030433683068623618,0.004239653744738657,0.001878397239971282,0.005073766561416092,0.007123292590877002,0.0021724093622421995,0.005911854140214299,0.003499305903597421,0.0026265217410111398,0.0029871664783986374,0.0035073442368297007,0.0022619597266275,0.007698281058145013,0.006989399341280283,0.0030843766983918454,0.003957808660267843,0.00212699796858872,0.0019236800932574995,0.0031705210995029115,0.01104636465454499,0.003673039472668241,0.006328560775929191,0.006490546655517322,0.9999999999999999,0.009571138502929332,0.005304061021982918,0.0025427169088130972,0.002620299286104627,0.0037220745705521907,0.004757114311612179,0.006377215346884512,0.0014908880942469153,0.005286420551669804,0.004870192331100102,0.004930997711855292,0.007166081588637009,0.005967956757690521,0.030768117819786486,0.0019142414839661522,0.004308420494927031,0.004586403382037529,0.003769436929460044,0.002878886446627748,0.004159417975760726,0.003935422554720232,0.005045376578616499
sayounara-zetsubou-sensei,0.03317725501614863,0.023061393663716498,0.020331190135943478,0.016121975869271075,0.018702343585999495,0.013139168472387209,0.017082939344762158,0.011850966323016967,0.06278500401364881,0.010191596674887273,0.009281911007265078,0.025418351211995163,0.033563398122015024,0.019044211094656812,0.022312441412489805,0.026167259204521485,0.03616240845672165,0.023050324133849318,0.010757014501202245,0.009696978744993735,0.01989142865457475,0.010535468294488384,0.017953603946409602,0.014714678636429753,0.020019507884443042,0.012993667899108146,0.017693413081618762,0.02146407586843821,0.01546606021599728,0.0143986550054595,0.024826995851288957,0.07255721941613347,0.025950711571564016,0.009323898963036505,0.031764725041586866,0.022604368490575774,0.007968290637933806,0.023941524412562705,0.018428314229747455,0.015109537193971137,0.015746948574083066,0.010892414306294106,0.024936124092303658,0.020635288608362064,0.010580996783805573,0.017600593128020432,0.020970999904342553,0.01396219435909693,0.01805603740536187,0.01312572774130007,0.011668005847520584,0.019379196131233817,0.049319458651449224,0.03302952182136438,0.01308209651710916,0.013073553347328539,0.009307170288712608,0.012346623200295444,0.04406286746800997,0.013251272892425739,0.021785992675890063,0.024990340602213952,0.009571138502929332,0.9999999999999999,0.04727079581552567,0.015246952304907146,0.026530181041495536,0.01505334039836421,0.009726832289460967,0.016301767499661633,0.01866718314210287,0.02370019923796586,0.009595844834477368,0.014105509738531223,0.021921023304573132,0.016598947995174543,0.013355078911685307,0.00949395045362645,0.027915082716314637,0.02007109800549358,0.011973207208803557,0.011320945433755069,0.039857858574004736,0.014265326158527804,0.03357029290962006
shirobako,0.014244768781024932,0.014705068468446209,0.014445844432953766,0.012191601070622528,0.01171633548321669,0.006945761573725088,0.011540789851353957,0.007130060082388023,0.02164151795171154,0.011162860754844812,0.005064957257213943,0.01320974428725231,0.028772946362333598,0.017906543347222557,0.04547071583979956,0.012302290108706907,0.009729009049087113,0.013157955095686263,0.008798000752628408,0.005061960130197434,0.011018351235709501,0.006234381608977692,0.011306675310915528,0.008471978644056223,0.014562258422571039,0.010372822478478441,0.010173635428141177,0.01141129689293471,0.0140072288671035,0.006509874938482723,0.06229361192059805,0.018386654283576012,0.07263597424188896,0.0056820463093409535,0.039721787299704894,0.014770688489530068,0.006207124043973055,0.012394447487511482,0.009254038721168855,0.0095128246729194,0.012996074274486945,0.005564571899926994,0.018249992515615203,0.05155986484117041,0.006766708563193984,0.01911119707218898,0.009594562656028262,0.010597353422303146,0.007038937923385278,0.005379459885317244,0.007430223338795534,0.009537533842178257,0.022387155006129877,0.012290541252137278,0.010051843570237258,0.00758618842377588,0.009053208960186014,0.00808880569274955,0.027466415769202696,0.011019017397649808,0.013050250083697132,0.018691689758141197,0.005304061021982918,0.04727079581552567,1.0,0.009976029317717867,0.014499543887449246,0.010821635827261552,0.006554238857132835,0.0072937490232208605,0.0032489278543507676,0.01303014087418301,0.005833189687421434,0.010411727458151384,0.00867593028003683,0.0062792354142349825,0.00965002093829121,0.00456546239029488,0.010820684125773028,0.014663883080871246,0.008798946360186178,0.009963855957388443,0.06350750152087767,0.015571440843563256,0.020732626143802103
sirius-the-jaeger,0.01821768946152478,0.008573845521929203,0.012635428447943638,0.015301511637669574,0.022891731577086773,0.007000264317617599,0.008465054141257894,0.008028632922048308,0.008786158869775691,0.0030127225348631436,0.0021130073479608126,0.02010843974186475,0.007242447001657852,0.012090935126552606,0.017039427155445964,0.0078032337801535265,0.013571627611971506,0.01655048150611627,0.004570141387967431,0.008700580630684566,0.017942709648412596,0.0027120546217562712,0.0072472080569686344,0.01345407200579752,0.01624681107572955,0.006900563294402815,0.037962148126809946,0.012398835236816785,0.005496159343454866,0.0023199478688835807,0.006563143972112488,0.0106866075996164,0.00649194436126024,0.005256501878652684,0.022223981779053267,0.0032852346374379906,0.0018945326128220138,0.0045898244706981915,0.015151037591028446,0.011867705996337364,0.008158372304288687,0.006045835204885291,0.017183762190136793,0.009511719737507867,0.007470288907545667,0.005562912223848224,0.009419268248071676,0.009064406809462853,0.008984023205264159,0.026572452786633702,0.007277021031329029,0.008191872269643376,0.022775049034901917,0.004119458488877542,0.010947555779240425,0.007019826167894671,0.004281380952220928,0.07797504536344854,0.013784781403552849,0.013938586438596617,0.017712214429760755,0.015987543147480486,0.0025427169088130972,0.015246952304907146,0.009976029317717867,1.0,0.003114827943625173,0.005586621450992336,0.003759659130271788,0.003907152609021066,0.004352296751702168,0.011657452071074412,0.0076626347288655345,0.0035069901918224995,0.013463278206633322,0.0035691206927723367,0.0035940775059657396,0.056164992248002456,0.02472710915479721,0.05367568522583247,0.006453998975229781,0.0094332571282026,0.01748012255393261,0.0228004577490806,0.008041999113212354
ssss-dynazenon,0.007806349737693478,0.00955829336017719,0.005253767800562131,0.005510411982824035,0.007361088242139949,0.003855877001929601,0.006786264112654607,0.0028136827888351587,0.005540300236224945,0.003359506942434584,0.0016412631704010613,0.007604424370992525,0.02155161106358619,0.008932582099734427,0.0041780286169725124,0.03484233972703712,0.004430863199979583,0.005579643823770228,0.09193949622587529,0.0025537323226191145,0.005264113560457139,0.08000436289354616,0.004628049653581597,0.0063617976765593665,0.00680932355808574,0.011233810283436736,0.00441024698816896,0.006096484851409485,0.003009780916660305,0.005529584538033517,0.005862956355384764,0.0024909154454836203,0.004464396478158789,0.002584131661786571,0.0074720338283521025,0.009245743401187985,0.0017542222061705836,0.004423377265026106,0.004279440680317819,0.004896815614815137,0.0038113342572321843,0.003924464977883571,0.005673355115311669,0.005955787834748291,0.013839072495106132,0.003353476555840258,0.0038684726683171616,0.004031457303903372,0.006163086971884119,0.00353869635658943,0.005098496209630416,0.00586936594565622,0.00791103932825742,0.005746544430570055,0.09720812026932357,0.0056583298448820655,0.031535104089864,0.005438077169925266,0.009964429803553805,0.005203753379654873,0.007720789530114099,0.004695674580751354,0.002620299286104627,0.026530181041495536,0.014499543887449246,0.003114827943625173,1.0000000000000002,0.006616982799284215,0.004633361029442357,0.003561613322781475,0.00346196473716634,0.011504980396159556,0.003457721733716135,0.0057155988736136264,0.0049235572962982475,0.002616348118981538,0.004130094917487123,0.07508808585279789,0.0075947343216141985,0.008179871896455608,0.004825183858939427,0.0025381451154985295,0.005546952241832834,0.004174256791259358,0.004892058429605775
standing-on-a-million-lives,0.013584035970339465,0.009076143064765231,0.009875694208998899,0.007120031156666795,0.014721252220893875,0.006832409811706392,0.008612834624826007,0.010309642092217243,0.04585960408170264,0.008001613252560743,0.003476637297736722,0.013241809234574043,0.008605985637608013,0.02240772838877295,0.00869258685067956,0.007030963781166937,0.008685161028226961,0.01250476116666161,0.011666439324017343,0.00532800208832739,0.01085999278874037,0.005578569122337844,0.006747128620126,0.011738951641721987,0.022990286123188007,0.007972712557747475,0.009309165206468023,0.022721861461801673,0.011341945476276078,0.005837475897209386,0.0074800825266729334,0.0081031287152345,0.005574213412139998,0.004703993627469281,0.015124932510986672,0.006590631539031698,0.02054242612375818,0.0044947443420691475,0.010001292818624764,0.010336645367708645,0.009646370935456587,0.01133070432281913,0.012204898946941777,0.009846232952666135,0.007804595555842685,0.007503778822942528,0.008567623841327525,0.009534969418566457,0.015993366949765518,0.07434444131646409,0.009047063840484213,0.010663030027670805,0.024170580094669058,0.00582087258095872,0.008463791124230421,0.006251619305882568,0.00749756120944508,0.024750251059472626,0.010350166216031057,0.014355892828120966,0.020987712486447384,0.01178413655529126,0.0037220745705521907,0.01505334039836421,0.010821635827261552,0.005586621450992336,0.006616982799284215,0.9999999999999998,0.005216215284404401,0.0048186055392187704,0.004898569938676858,0.010567657258202339,0.009470702983814992,0.004334929095349239,0.008014070944287903,0.004377761929014892,0.003493780531678606,0.006702665889024826,0.0497079026944407,0.00942952100265913,0.006336617376255827,0.00456074463792322,0.010303486545109522,0.010697575261146548,0.010254949406657327
suisei-no-majo,0.011513336991602818,0.007969105128106911,0.005103059478459184,0.006343071908615672,0.009558245235527865,0.006434773928272459,0.006443194858777776,0.007805721626974429,0.01877015121278061,0.004413710431926598,0.002608079865693354,0.01423752168762754,0.005117646919429393,0.009297992913875319,0.007377915190821753,0.005319112494529837,0.00939899247872502,0.01055393053963866,0.006309623089188231,0.0029175119117136046,0.00916767195241303,0.002911341992395866,0.0025562029572980052,0.010842322041331103,0.010378995199907006,0.00500226133095187,0.026717492342926693,0.00827675912608037,0.03825457573932218,0.004278094034710989,0.005093611790156919,0.004724896663439144,0.010066516797721295,0.0026185808696572604,0.017267862585312963,0.004661893393780128,0.0026713530173603332,0.006047932954118393,0.003966089196302371,0.05560378843712582,0.007707281115447501,0.005969234382865026,0.007567828844716795,0.008409796618304006,0.002906296329410363,0.005248122004014271,0.00714178882443544,0.0074278229276050385,0.00490369790661432,0.007017854615498811,0.004398779698452649,0.008719572281702257,0.009027612866049724,0.004038134717173022,0.018442523403666304,0.022801872482942753,0.0028156838572741096,0.013095796678036509,0.025524081555924085,0.007831647949875002,0.05276410047022536,0.015940104135257534,0.004757114311612179,0.009726832289460967,0.006554238857132835,0.003759659130271788,0.004633361029442357,0.005216215284404401,0.9999999999999999,0.0035714394156404483,0.001575727797078548,0.008717277111058384,0.003201906737469385,0.003241378656575524,0.006430379694271302,0.006756332978007358,0.003121264174564489,0.005572987742489571,0.0769594338913773,0.011255520650225139,0.019378597073708766,0.002409694894798913,0.008135625401040767,0.006231688349915229,0.004545000890916668
sukitte-ii-na-yo,0.006198331825283737,0.008570640627478835,0.004851515018899462,0.00447117160695104,0.005116821544652007,0.11496498908336984,0.004744687167899298,0.00265375791747625,0.006967529889365874,0.002671655671212769,0.0037592836057465827,0.006909694944071711,0.009371909768113824,0.010836526770379235,0.004346044156824211,0.015665807978861804,0.0032030820191121215,0.00839373632439917,0.015303421534209454,0.0070956342457255805,0.015471286986018061,0.0033318185961427223,0.02608022024260292,0.003907295028778158,0.006958783582596268,0.005070901193998976,0.003272719153223961,0.005706154031667333,0.009132548319708406,0.005829233447684937,0.00943915598615946,0.008464533149309904,0.006912979194539739,0.004470939712337299,0.007019589513182422,0.006790932606470755,0.0036524796581876625,0.0045361123767019,0.0025032865493773487,0.003109828298586098,0.008485377873393271,0.0030468088008012493,0.00670676605511022,0.09732215746657297,0.005407804039783952,0.006345826412274824,0.004297550554626074,0.005693863621964838,0.005148341046588699,0.002131549259087387,0.01171745875181849,0.009631580993830664,0.00967703669078317,0.006930304299739958,0.002938588489378209,0.003314657401306746,0.0026592453697953963,0.008519226790687338,0.005084686686406653,0.005798421222131705,0.004561543865658708,0.0038347826187053427,0.006377215346884512,0.016301767499661633,0.0072937490232208605,0.003907152609021066,0.003561613322781475,0.0048186055392187704,0.0035714394156404483,1.0,0.0027661519627743564,0.013800756003716481,0.0026063599839931144,0.005302365758220648,0.045497050772317665,0.003992079649072577,0.003906731880709471,0.0036376394904455663,0.009954902705263792,0.004286092130276842,0.003912404282781088,0.003813741964683971,0.004292765379979621,0.004673093701510753,0.013341633878046662
summer-time-rendering,0.02747217950190157,0.005175200691543679,0.013178930733219449,0.0062086640105252725,0.003988682647294729,0.002485062769152944,0.002935947332834882,0.0021623783887139685,0.011760423135208361,0.001857987368876083,0.0044945614114229124,0.008362512554925088,0.009083846991860408,0.0046776804754655186,0.004163336052688734,0.004018651814441204,0.01967909010918347,0.005347013412948544,0.0033169645470154095,0.00418542278612284,0.005471498225479379,0.0037818988596174516,0.004753470951211475,0.003836610019765136,0.006473636341607529,0.005374880851686879,0.0028517024977107903,0.005411210608944914,0.02187002459319875,0.012871247391360394,0.004953559123178932,0.0022979009161050476,0.002691881352732746,0.0038493189519977987,0.00626818527179282,0.003038544757528855,0.0030236607251707447,0.00594487268943241,0.005398569299060265,0.004329362156774605,0.004709043853359759,0.005354175043285521,0.0056238787996458865,0.006576879005408436,0.0026070443096414733,0.017222508203058588,0.00679204737379788,0.005887083960488077,0.005790567931829835,0.00413199283030664,0.0080545433991652,0.005117887224495904,0.041034215681157574,0.015833305433035367,0.0042440505191677315,0.003955541280055276,0.001964721135864311,0.005706801995743509,0.004983511868581096,0.0031241920121753775,0.005060941024141314,0.004817931625338432,0.0014908880942469153,0.01866718314210287,0.0032489278543507676,0.004352296751702168,0.00346196473716634,0.004898569938676858,0.001575727797078548,0.0027661519627743564,1.0000000000000002,0.005980723856581164,0.0022304263975973316,0.009007834646614744,0.003344890397075137,0.002636428360296849,0.0023248825113140283,0.0026060843591901007,0.009425551194895304,0.003106754753875867,0.004633642732687285,0.0015586087774839227,0.0037942919877855725,0.006830514045883369,0.010833931165537417
takt-op-destiny,0.027972337017619437,0.024776485357129008,0.02041327067842956,0.020695604932166427,0.015584308558936357,0.01164925007566152,0.010554558367734364,0.01922752461506005,0.019520280962781123,0.007377040459440066,0.006525446137618822,0.03488309015701037,0.03342537657643081,0.013775989040154542,0.007268472376497982,0.04154898260782899,0.010450789530488037,0.022057542277264183,0.011839330515632704,0.007880262615732218,0.02265745780901818,0.0059597491666625,0.012643732906743619,0.015627888222133554,0.01592716787808382,0.009747549960910006,0.01708298028458129,0.024623255961122626,0.014146957319279894,0.0064690146335809025,0.010362298204145047,0.013794368846986477,0.011330347926822767,0.008058335949424891,0.018929874751603615,0.03413251670037899,0.0024720803642475954,0.009495889569289179,0.009557438988184869,0.013962013450485004,0.009200313007573712,0.0572179242117781,0.017041981980671587,0.016021789216000653,0.00848933131400037,0.007502130264552974,0.012122236294711352,0.009969959581987054,0.01233588963911614,0.012873349668928119,0.01956851198017493,0.021522622381605416,0.029361194805233998,0.01700285741947389,0.01489292331075416,0.011393518241586619,0.02469943384138219,0.014662545910164495,0.01826268772517048,0.014778596605356268,0.02065306663280141,0.030286661197647724,0.005286420551669804,0.02370019923796586,0.01303014087418301,0.011657452071074412,0.011504980396159556,0.010567657258202339,0.008717277111058384,0.013800756003716481,0.005980723856581164,0.9999999999999999,0.011433017506360329,0.0180661348742603,0.016735112578838175,0.004863042121678232,0.005763592162492429,0.011388270160146338,0.017212080202773948,0.016384551545215887,0.024714492931465472,0.003943874576051059,0.020160512859351783,0.008441168144557002,0.008987246133494676
tales-of-zestiria-the-x,0.027953080069922216,0.003974767542827573,0.006411537997185479,0.008601212229044893,0.00933218556115002,0.0036581150464851707,0.010347546742590004,0.005126677173973079,0.012705897032539224,0.0024012296627040756,0.001801407581557889,0.00960975946718096,0.004126617561763512,0.0068343832498192056,0.0041107759523491645,0.002929496913966854,0.007857265254207277,0.007157040088452214,0.00452724389274348,0.004574561424231739,0.005014335589826601,0.0017948968740882658,0.0026813751653666025,0.005277798194811069,0.00981578693018423,0.00619688189207906,0.006915730512508181,0.010622665837233708,0.00312455891647389,0.002140644075125338,0.00448057691183947,0.0030811305698277545,0.004886173354460228,0.002967776179301452,0.007180468947226665,0.0038291635527030097,0.0009275522946547307,0.002864104644313729,0.005874405012285836,0.00906072041262615,0.007193600136579184,0.004586257425718331,0.006024084027123912,0.004500195711284491,0.005142312688950232,0.003523022838091633,0.005128877481326887,0.006037599849910883,0.07915254726272893,0.020148888983105354,0.0038545077269640593,0.0064087062891296015,0.017321842242006467,0.004522681848134066,0.005529363652334266,0.002849457580510215,0.0038775729066495806,0.018078386771628173,0.007017412010191915,0.006896116526055368,0.016803217315970693,0.007714989936943988,0.004870192331100102,0.009595844834477368,0.005833189687421434,0.0076626347288655345,0.003457721733716135,0.009470702983814992,0.003201906737469385,0.0026063599839931144,0.0022304263975973316,0.011433017506360329,1.0,0.002875910994001943,0.005106000962339822,0.0019186175513323266,0.002059028027319864,0.005576673258482467,0.018365309652350222,0.011127497465113191,0.006430439452569064,0.0014461396090627836,0.008944639987235952,0.006196976957275468,0.005564501451991848
tamako-love-story,0.014143091897625268,0.019271535840640928,0.008501112224815014,0.04410066523621055,0.012900412260658259,0.0019117211672993785,0.003945744457608258,0.0028753584009958456,0.009987238495590231,0.006902987215592781,0.0048337036344584024,0.007081778738090699,0.08012254888596461,0.005620749794004581,0.0060414815686338445,0.008322349764048921,0.0073697138845082374,0.005704103684163115,0.0028264240344240466,0.0015421826778736281,0.019537326483894016,0.0046885894974382425,0.007550323319105867,0.0032027697942704214,0.0057956139297950715,0.0037678532176077606,0.002931226110516183,0.006252879124759328,0.044258480684206555,0.007948010874524455,0.017537956547953888,0.0077815456197272296,0.011133732648753447,0.0021865722787211624,0.006948813374806478,0.01913288306794629,0.002595359928751903,0.004068708573338763,0.012540095202081653,0.004236462644244767,0.009064702637820837,0.01694976858541989,0.01118541103891504,0.04815170741271014,0.0032670092346044175,0.008868424758119305,0.003560517142413101,0.006797949073532641,0.005327704444978305,0.0013722784506909618,0.00448664012233811,0.0038351155883709046,0.03563807166280336,0.029162128779199006,0.0064473309272879194,0.004144571151477483,0.004792273487371764,0.004824866308331917,0.008917462295730288,0.003670861295335242,0.007230516496416381,0.004599273783899172,0.004930997711855292,0.014105509738531223,0.010411727458151384,0.0035069901918224995,0.0057155988736136264,0.004334929095349239,0.003241378656575524,0.005302365758220648,0.009007834646614744,0.0180661348742603,0.002875910994001943,1.0000000000000002,0.005427350814308136,0.009573476967402045,0.005913142312996246,0.019814215331924005,0.011299077569579883,0.00813786983012832,0.009698686073131528,0.0036214965050616905,0.005348753350798953,0.005348387959647942,0.00835673970527367
tantei-wa-mou-shindeiru,0.014747024677807816,0.0071684720701875185,0.014196482853116758,0.009877457103447264,0.010233153397783282,0.006231425664086887,0.00614995399988951,0.00622073092374819,0.039805715161660093,0.009850937832398302,0.0029354558037852614,0.0178002446554834,0.00685093402878621,0.02622209850306974,0.004751993158827936,0.02135177105148737,0.009354088468549229,0.1610479213232464,0.020767011607520577,0.009168615482338355,0.019751355024812144,0.0037590237689921887,0.012938325275000467,0.007824892227831596,0.013661403792190389,0.007233031084753101,0.009322058344206312,0.007478670175663833,0.008423055740493119,0.021305588462124107,0.00885858910004866,0.013831478141269789,0.005230963408529386,0.007226451777779012,0.014358510088227023,0.006499237047895174,0.0034368177689969373,0.017098390013619923,0.07504902027747112,0.007243655429079389,0.009509337573960108,0.0049455090520594165,0.08133828277651137,0.01207508813145827,0.004366126119659417,0.004200999414606777,0.011033606313723365,0.02402321970714234,0.008441236539079073,0.006020055209263991,0.00847085566247862,0.013776075290351688,0.020342268013456243,0.006741979488982991,0.012394283317427025,0.007446209485300501,0.005466414883872421,0.013098734386006804,0.011407053883680674,0.01044292322863084,0.010214892433109342,0.019556290778772904,0.007166081588637009,0.021921023304573132,0.00867593028003683,0.013463278206633322,0.0049235572962982475,0.008014070944287903,0.006430379694271302,0.045497050772317665,0.003344890397075137,0.016735112578838175,0.005106000962339822,0.005427350814308136,1.0,0.004093730924570825,0.003659056905923321,0.009628776078966644,0.011290476563532171,0.012990082392127174,0.013934287509497302,0.004923810626657479,0.010260209738150393,0.005544244006146571,0.008477702473502994
