,07-ghost,3-gatsu-no-lion,7seeds,amagi-brilliant-park,appare-ranman,assassination-classroom,baby-steps,ballroom-e-youkoso,banana-fish,barakamon,blue-lock,blue-period,bocchi-the-rock,boku-no-hero-academia,bungo-stray-dogs,burn-the-witch,chihayafuru,cider-no-you-ni-kotoba-ga-wakiagaru,deca-dence,dr-stone,drifting-dragons,eighty-six,fire-force,flying-witch,free,fruits-basket,fugou-keiji,giant-killing,gleipnir,great-pretender,hibike-euphonium,horimiya,hyouka,id-invaded,iron-blooded-orphans,jujutsu-kaisen,k-return-of-kings,kabukichou-sherlock,kaze-ga-tsuyoku-fuiteiru,kobayashi-san-dragon-maid,kuroko-no-basket,lycoris-recoil,magic-kaito-1412,mahoutsukai-no-yome,maou-gakuin-no-futekigousha,mawaru-penguindrum,megalobox,mushishi,nagi-no-asukara,no-guns-life,orbital-children,paripi-koumei,peachboy-riverside,planetes,plunderer,princess-principal,psycho-pass,relife,sayounara-zetsubou-sensei,shirobako,sirius-the-jaeger,ssss-dynazenon,suisei-no-majo,sukitte-ii-na-yo,summer-time-rendering,takt-op-destiny,tales-of-zestiria-the-x,tamako-love-story,tantei-wa-mou-shindeiru,tonari-no-kaibutsu-kun,usagi-drop,vanitas-no-karte,vinland-saga,violet-evergarden,vivy-flourite-eyes-song,wotaku-ni-koi-wa-muzukashii,yakusoku-no-neverland,yowamushi-pedal,yuru-camp
summer-time-rendering,0.02753433443385557,0.005045175505470286,0.012890244545411563,0.002950959966533283,0.0022260930114755564,0.01138465089592172,0.0018831254800125848,0.004447889693101464,0.008509381642621005,0.008709104243408863,0.002433561203360468,0.004135763834291325,0.00395617028772811,0.019455957773519092,0.005334474112819018,0.0033761056364726943,0.003776732004032637,0.004611492076537027,0.00383396099419893,0.006575114025540501,0.005513018471984241,0.0028457346289780124,0.005338819070606203,0.024552553253377792,0.014756262062144511,0.0050692602556736905,0.002350069443061636,0.002758735689485403,0.003914564756509768,0.006354213032927613,0.00314143437616475,0.002983055936885123,0.006197136959667022,0.005322810486642174,0.004399417990506211,0.004754241444832285,0.005301221893934424,0.005685223575808075,0.006564438355569444,0.0028896183627180132,0.020146949045283555,0.006851865111637473,0.006045838632299069,0.005890823852920407,0.004118244942715788,0.007943400852240955,0.005096364041392744,0.04067781940298583,0.015258160688059862,0.004382737046264454,0.0040216110343548285,0.001960034121129498,0.005763672219256054,0.004957554299696447,0.003205326855027492,0.005153021840582045,0.004863871893292163,0.0014558555061802874,0.01841762410628609,0.003256469772326078,0.004338989184341383,0.003490228606009192,0.001612470965951431,0.002733545112351484,1.0,0.006153239423518726,0.0022048104575792906,0.00890873877494944,0.003331360969231276,0.0026092346122030207,0.002287498627013186,0.0026460307432725665,0.009392540755635314,0.0031880382104784327,0.004751490051279595,0.0015702381872490473,0.0037110842967269264,0.006819449446784972,0.010436154568292314
takt-op-destiny,0.02862537562124053,0.025726073067141572,0.02017635859818903,0.010603762991921844,0.019287793572618166,0.019230799378024865,0.007363995315253861,0.006442251102936517,0.03492853982772103,0.034754308508605794,0.012923379861602717,0.0071984178860999715,0.0424860464937984,0.010614016228696545,0.021986725198349887,0.011984807696441618,0.005689113102264117,0.011677213657942834,0.015825895657738016,0.01591147810931758,0.009668958839599834,0.016894351878155314,0.02542377868970221,0.01318463258935699,0.0063068423702994265,0.010419377419567716,0.01347606430003694,0.011516186982197541,0.008084489963444557,0.019107579973349022,0.03430856163326659,0.0024348796213337904,0.009491793351776983,0.009609155918242894,0.014090611901974394,0.009347882290524237,0.05653996375720972,0.01699809482918724,0.016940202496714258,0.008551265059751168,0.007432428773606281,0.012270653214129727,0.010136693994711392,0.012685553992044773,0.012977034560399968,0.018451653961862702,0.02106032480012935,0.029708273845748697,0.01777425151552831,0.015255864136752107,0.011417099308333184,0.02414693417999561,0.015142070272652141,0.018338490860627905,0.015066553115176374,0.020869950700415068,0.030643656290762263,0.0052253298186943345,0.02317601307663813,0.012968576727630719,0.011922748717081237,0.011629157536929809,0.008918721079304092,0.013151112514436875,0.006153239423518726,1.0,0.01152428741284149,0.018598490664134684,0.016375713615886075,0.004815694447880894,0.005689432161802997,0.011592005641397238,0.017806818351103235,0.016770627478609926,0.02512080657277172,0.003934625926595343,0.019190206526095533,0.008433624167252008,0.008961692448039953
tales-of-zestiria-the-x,0.028373929083565945,0.003934658886692008,0.006465081902221156,0.011243573184512003,0.005363247855969824,0.012988209461977264,0.0023889208316574565,0.0018846773672192387,0.009867921352452232,0.004090367849949298,0.005662062507270305,0.004128052394170143,0.002872313957475589,0.007940259944059603,0.007226418769498911,0.004812615393284927,0.001760206372821899,0.002657880876948193,0.005279084291571481,0.009764373685883126,0.0063719048984374905,0.006999224823070102,0.010857308884479756,0.0028615869225716963,0.0021218465335606533,0.004553569144784031,0.003133354889550791,0.0048897655472617705,0.0030080498037087858,0.007302511584389201,0.0038348381205845525,0.0009302843354162523,0.0028852903850539974,0.005881205690735672,0.009183935487453105,0.007189288836458824,0.004705342526134854,0.006174232735856905,0.004538548463962409,0.0052598212262228985,0.0034481778415550103,0.005262038381462439,0.006256498234532811,0.07891123504388599,0.020957041808679053,0.003808805004963681,0.006402754221339343,0.017516929437239603,0.004556964702839733,0.005670216421070895,0.0028496746754245266,0.003946634602506476,0.019154570789631852,0.00700722091917816,0.007100515325577973,0.017791391121162944,0.007682437989613696,0.004841299756673897,0.009402686092979102,0.006022136188820093,0.007852809940668379,0.0036198740091912575,0.003304555745888665,0.0025515338893888754,0.0022048104575792906,0.01152428741284149,1.0,0.002935538971786277,0.0051209201397699015,0.0019570120820213664,0.0020045695846300773,0.005705076719064615,0.018591761408658973,0.011698093555957193,0.006575389514821586,0.0014616414452779843,0.008500979529455825,0.006549433694233749,0.005638622457419296
tamako-love-story,0.015123078564641974,0.019148790775039923,0.00854066347644712,0.004129672196010228,0.0028641721649431007,0.010499573562343304,0.006947852792121436,0.004862809744954991,0.0071611035028318224,0.08457155472164576,0.005712211269361545,0.006292429179352163,0.008297272822830699,0.007486170720599518,0.005658045346575316,0.002838135357996693,0.004702341591294148,0.00734274046725343,0.0032711166086678415,0.0057248715610815435,0.00376315511182522,0.0029851269486809804,0.006414823096194418,0.040102662836889486,0.007913427343299842,0.01747040882093507,0.007813006923263633,0.011214954917821712,0.00225687280707586,0.006999024838605815,0.01947575436111964,0.0025514068829641805,0.004089997170643239,0.011883066282165872,0.004242511072553457,0.00913843082525828,0.017022720695797338,0.01136825063195706,0.05406571656147346,0.0032960721806726523,0.008967642092690182,0.0036613814161063148,0.0068137163451819525,0.005330836327845705,0.0013862087368264333,0.004474029509918157,0.00382788338391433,0.035097291751814925,0.03235581070551951,0.0064283351066380745,0.004056586170681648,0.004589512819729737,0.004978603990134114,0.00882245852606803,0.0037193372290644333,0.007475808251417175,0.004595789513547066,0.005133999052134298,0.013996059361082414,0.010316722364413014,0.0034851394120691335,0.005745027346925665,0.003349581432264615,0.005322219657844311,0.00890873877494944,0.018598490664134684,0.002935538971786277,1.0,0.005339474507313348,0.009529589999121298,0.005832609668585476,0.018785876031976335,0.011628005138549495,0.008348630075204344,0.009105999811010821,0.0035901085368280003,0.005140321631577739,0.005388724057099023,0.00836075807986478
tantei-wa-mou-shindeiru,0.014832400915881672,0.0070169425761933656,0.014180702793480144,0.006123091593870039,0.006321423000870477,0.038841911968048426,0.00969697178549673,0.0029216643023757235,0.018084955917010554,0.006834855806893295,0.0099853645410236,0.004691497250198339,0.0203381187134225,0.009338014798214339,0.16353193938838956,0.020074269583202447,0.00367038024137426,0.01247986540430409,0.007810289304021351,0.013640639258774359,0.007149655062889079,0.009162302588505719,0.007468447659393532,0.00744573783023165,0.020554541787266244,0.008843779260840545,0.013935896314267459,0.00529467827617113,0.0073249127161113025,0.0143939817027315,0.006404809804773619,0.0034057976020405406,0.01742185668457927,0.07638779175295485,0.007281575290243908,0.009839866718165734,0.004977178142631751,0.08381653190761257,0.011819595066586615,0.0044373323609292106,0.004130015930752654,0.011328542282248728,0.024482275409997294,0.008399521136807664,0.006133187204990182,0.008318955331853818,0.013350167126537932,0.020540293803033086,0.006680669332959253,0.0126703480920127,0.007463694696598994,0.005416702283551492,0.013275674532172564,0.011287182528830927,0.01038733753711908,0.010283669634716252,0.01943604694599867,0.006863692980789295,0.021829391895447445,0.008685227207135037,0.013502304323743356,0.005011547169262999,0.006420511520119104,0.049025201330787097,0.003331360969231276,0.016375713615886075,0.0051209201397699015,0.005339474507313348,1.0,0.004126015571867245,0.003580576462292571,0.009673294661738783,0.011243402308133078,0.013081035487002825,0.014127520309063038,0.0048626965760950455,0.009728908847465141,0.00550151023092864,0.008339939677422073
tonari-no-kaibutsu-kun,0.005962304281127361,0.008322228146129252,0.14918765228299807,0.003678009531222534,0.0032948875674108217,0.01740033102524696,0.006669111194809182,0.06046715288311993,0.008800165317709958,0.00831238471902329,0.008130534899106772,0.005310570361058789,0.007048048775875831,0.009582633704465675,0.00671499888176018,0.002187012782570584,0.0041718187498896485,0.00416896579845869,0.016613275079876193,0.006773814460646808,0.0031595145232002054,0.004573905168182379,0.0037466012318655094,0.006512267435799121,0.42285153088010974,0.01307412514365167,0.008496777323880789,0.02150704251651723,0.003214101302548173,0.009671791128028105,0.006254062817440088,0.0039351923353271616,0.00654079715082257,0.003562226302364934,0.0038370868855189355,0.008448498257915625,0.002826455886694007,0.00800030326365034,0.009987128149633323,0.002821304963020437,0.005489503838165814,0.004276744823911622,0.0035315319041400615,0.005714144399211505,0.002568514408206173,0.00518876492371375,0.008340727176461627,0.04239504957421296,0.013435691177720187,0.006867116593473124,0.0029036237167287603,0.003259403499581361,0.007732277494030776,0.008075236345037366,0.004838393833751911,0.00894816194032005,0.005516246801510487,0.0060435202505473885,0.016342050768540506,0.006298250415855253,0.0036662740947349917,0.0027168426930056196,0.006952007317982009,0.0040734903580480625,0.0026092346122030207,0.004815694447880894,0.0019570120820213664,0.009529589999121298,0.004126015571867245,1.0,0.00400925894979887,0.0033203057491306893,0.005763803096309506,0.005326741299905089,0.0026660455788217216,0.003156914101531432,0.006116711597112802,0.0063357900725538345,0.005206467140137006
usagi-drop,0.00500966685433299,0.012373373375170348,0.008197670621752886,0.003920873785490292,0.00315307976725474,0.007342478252525925,0.0029542307325497886,0.004964222535619545,0.012094590609515423,0.010548610290569065,0.0042878671154139465,0.005955259397129561,0.011364033107326126,0.004061848901660913,0.006117289672007565,0.003669388594746377,0.0038204974604558644,0.005550969202021078,0.004105014869754499,0.008101359401582827,0.005498853492000731,0.004189185459018296,0.0036409413144942995,0.014877743728926564,0.01798075703909142,0.010395313784156437,0.005966765538674236,0.004716545051916868,0.007011842304908262,0.009029102130008746,0.049752343063072274,0.0025093781776424594,0.004041978463661239,0.003471470444381576,0.003718205470343469,0.003935901398641014,0.005210934511264079,0.015227394168604741,0.004910566877758103,0.0036045740488490343,0.024943697099877267,0.005211054638759429,0.004602192903417491,0.004788702484024664,0.0018630393328879264,0.0045553227222884084,0.005021502361470706,0.01633184750884022,0.008070053464909846,0.003559068073540028,0.002454925485972751,0.002854841679201439,0.0040809919541639796,0.0140291910005144,0.003863678977181671,0.005309931208527476,0.026273145342236376,0.030041008799267216,0.012917760946951235,0.009545978571327995,0.003578057339281933,0.004279862647918768,0.003166660702377007,0.0038577388677647462,0.002287498627013186,0.005689432161802997,0.0020045695846300773,0.005832609668585476,0.003580576462292571,0.00400925894979887,1.0,0.002640215261251661,0.008091587188470398,0.007744878381348615,0.0026462661106675745,0.0036456625314404503,0.008465569858295606,0.004543170704129537,0.12418070786876739
vanitas-no-karte,0.01779982809715233,0.006468463159636546,0.005958311107412545,0.005726880011470785,0.004836978186804698,0.007997754637939882,0.0026226141944668733,0.002674470372696663,0.012383278568167172,0.006437287062912594,0.007836837741782668,0.003696134359075976,0.10926806522801616,0.006382105896945322,0.011309786290076555,0.37872713293209653,0.3231132702297203,0.0041089757530589415,0.006561785027853734,0.007587406111001236,0.0047461479143131305,0.006570841470820506,0.009906239859402168,0.011499946950447208,0.003055380061706143,0.005595942982890754,0.0037283261575622876,0.004729676004289917,0.003411832171724477,0.012273326442212582,0.0029887208478067947,0.0014764595264627832,0.0037172262767913803,0.005553630178945852,0.005178333773452493,0.012735579606143084,0.004991396356240261,0.008822467614114135,0.0055202324164396535,0.005089651361069972,0.002828512605247048,0.005215277373049848,0.008904160430895081,0.012539778978647463,0.007028395129837584,0.00435833431888369,0.007321975097980964,0.018536592117487462,0.010713618690297955,0.40040912294087594,0.003929122323077191,0.1178366697726623,0.027629121992607576,0.0068934760524732245,0.008421343230487405,0.014700266908026755,0.01090522543452191,0.0019448451916598826,0.009359323563253662,0.004608971907822895,0.05523119687293727,0.07320336684164544,0.005605439102509646,0.0036930402512839523,0.0026460307432725665,0.011592005641397238,0.005705076719064615,0.018785876031976335,0.009673294661738783,0.0033203057491306893,0.002640215261251661,1.0,0.010496168996025467,0.012302624512477486,0.006991681065641131,0.0020054899578379544,0.007601535135983877,0.003985409463853706,0.0041985360338778685
vinland-saga,0.034112158120717925,0.020807853875233012,0.019069724237790815,0.02739537609576052,0.014811687508047377,0.01701610248096697,0.007459717754534698,0.004449019309244275,0.03496093784975404,0.014426409890438243,0.022331322236622927,0.008570024081777034,0.012245436622964685,0.013800220555827199,0.028435267957946805,0.01501471287853273,0.00869349089632272,0.008010131426815717,0.031751336243766505,0.03087903753674849,0.031981854365816444,0.025286884927934013,0.035490756136854214,0.008263401756792816,0.0056872583604670335,0.015159890846786326,0.014003219288288989,0.022099754976643113,0.007934180280121021,0.029329116904543713,0.0062674635343653775,0.003949417701317241,0.005372504469934731,0.009021580049879858,0.03698787628118745,0.01096835202354632,0.02837895729343845,0.016838080974381837,0.027061070353752856,0.006844674765196189,0.013427814467289908,0.013385223470422458,0.020946823284883044,0.014652523104406784,0.025335863058498165,0.014497488885916513,0.029188632902863245,0.044946102772121896,0.013391578547333421,0.016882825323802482,0.012079639616784106,0.01201570423291232,0.042269804549059035,0.022671974082962648,0.03179845508446654,0.049454525051849954,0.013887545224536,0.004314096219455826,0.027642289619170108,0.010925992208768064,0.02446000519540082,0.007801526171109128,0.07496912947987472,0.009890339704472336,0.009392540755635314,0.017806818351103235,0.018591761408658973,0.011628005138549495,0.011243402308133078,0.005763803096309506,0.008091587188470398,0.010496168996025467,0.9999999999999999,0.025218970015090072,0.007803551883798122,0.004196931854487205,0.01808014729074118,0.01367405517956174,0.017575108811652893
violet-evergarden,0.03437159565609527,0.009361907297617773,0.011353616732123276,0.013345906000686714,0.013433775820123854,0.014975248831803385,0.005094662114853796,0.0033272063432602614,0.026841815786193005,0.013356568078430475,0.01405786748480559,0.005761878020450347,0.006548351073688643,0.01131599495551254,0.02014612330175584,0.008055245016530488,0.004442766594930146,0.005922586650096387,0.013203922837925772,0.013652637414468457,0.006452573814972894,0.18736091971025362,0.011139211136592806,0.006395833663514845,0.004419646340192896,0.0114281304351089,0.013096029274889924,0.010862076470428285,0.005406314449593867,0.019511693598378062,0.005616656546901931,0.0025705800378133838,0.009569209017349454,0.00795371933416461,0.01401698069485631,0.009214772148392508,0.0071099927411854506,0.01972771155822235,0.011665582634707301,0.005579506706978046,0.004328142104081783,0.012920958744373816,0.013000606271471796,0.011733536070741962,0.013303491790021332,0.007928461297546706,0.01159280534015601,0.027890272440212707,0.011704554033028846,0.017312464556817127,0.045880294163802036,0.006484158189873415,0.0146918893918221,0.03292569294030969,0.0326298271719908,0.06936272569701069,0.01931203912932631,0.0047441175552131185,0.020084949557056333,0.014883492235731448,0.05304816115495034,0.008304839108229552,0.011584148730865666,0.004379614164453309,0.0031880382104784327,0.016770627478609926,0.011698093555957193,0.008348630075204344,0.013081035487002825,0.005326741299905089,0.007744878381348615,0.012302624512477486,0.025218970015090072,1.0,0.012687247651911112,0.005077931826976338,0.01611786670571139,0.00696682167457,0.011646275643104408
vivy-flourite-eyes-song,0.017344239257087758,0.007105821858077887,0.010318353253972996,0.005834328748948933,0.0042072339466771675,0.01394182578336329,0.0038728576445573233,0.0029603699539312842,0.013914880578677359,0.00803169159967941,0.009730282300589246,0.00421766455193037,0.01159940055538,0.007588913672358344,0.012099482425544449,0.004870065340914791,0.003014256531516968,0.006032488021932979,0.01099506285304144,0.01482321320823465,0.003657853743042939,0.009841354812567827,0.011946521101990055,0.0033021015545429836,0.004645970263237384,0.005754524502997508,0.037814055975123696,0.006486440786845331,0.004601789005868713,0.016241148450293848,0.0101283119351747,0.0018037937057930158,0.004770223791362129,0.008165385629315557,0.015696449014642563,0.005531206555771419,0.006520583557746949,0.013221158821909112,0.008279059107097362,0.004161407676849032,0.0037904009234824795,0.017119393531496843,0.006362045673466387,0.0069580757328609605,0.006703448904127255,0.00902501281148959,0.008812073569190204,0.01625088069606695,0.012661939773957827,0.012889175172748235,0.12968713608821514,0.015090637765473716,0.0077472525102298285,0.0407750630645324,0.009270998627363206,0.010762795902833753,0.021698796473131714,0.0038311070580546395,0.0120077614234848,0.008823169664006278,0.006783062904934691,0.005068044985199972,0.019433145506164144,0.0038388834347013864,0.004751490051279595,0.02512080657277172,0.006575389514821586,0.009105999811010821,0.014127520309063038,0.0026660455788217216,0.0026462661106675745,0.006991681065641131,0.007803551883798122,0.012687247651911112,0.9999999999999999,0.0021333087437395144,0.010418163848260604,0.005311293481974773,0.0056953276195278275
wotaku-ni-koi-wa-muzukashii,0.004219701654363193,0.005615251682430024,0.011572912328048152,0.003489523510502663,0.0020357670795968057,0.007372032732222187,0.008884351866550391,0.0018675848608907056,0.005438753898485863,0.019522164133423423,0.003992326838954921,0.004319532396084518,0.005621807039313715,0.0340396609098677,0.004351739554954568,0.0028009729468531606,0.008126506382234423,0.006962445719216945,0.003662490196551399,0.0038339974285441303,0.004578062130092316,0.0031534143765072718,0.0032470256785965368,0.014847493080265901,0.002963948314610961,0.005673310911668408,0.02526685457266496,0.0037679836460526544,0.005167573855572964,0.01161956273513448,0.005923272090320519,0.0034739538663863274,0.0037757562301238075,0.003209943675690121,0.00360099073700439,0.004880015292427678,0.0019305507347697028,0.005630898065904275,0.005777674060839913,0.003755336750198667,0.004637379645956591,0.004035507413966752,0.0034357253836109812,0.0031676234183516446,0.003791375251011331,0.0028250982559274895,0.005356842024624142,0.007356176883893239,0.0023977292309401025,0.002814825011596854,0.0020586367876447016,0.0022384578888097004,0.004604337714785692,0.0066652338410689875,0.00352933781626229,0.004334684029047802,0.006125850628627368,0.002894895793752689,0.0111738959026853,0.010039395446920419,0.009510496515343596,0.002571563127212725,0.002465106215141195,0.0039005315218286142,0.0015702381872490473,0.003934625926595343,0.0014616414452779843,0.0035901085368280003,0.0048626965760950455,0.003156914101531432,0.0036456625314404503,0.0020054899578379544,0.004196931854487205,0.005077931826976338,0.0021333087437395144,0.9999999999999999,0.00519262402478955,0.003951579553801009,0.006343467951275417
yakusoku-no-neverland,0.015442205976104968,0.010186275278527026,0.01315838590667343,0.007784577334057855,0.00788247082509896,0.016628376668658493,0.007110199803550848,0.00347841297261318,0.023552431469146408,0.009414550302303428,0.017758160247392674,0.008284245535008356,0.008605205387968669,0.010831672703717593,0.018599808511900368,0.009674462326725173,0.003691473840184005,0.007664964621917388,0.011019405424009006,0.024487364625249666,0.008633229356687852,0.013808285619725013,0.016819809575986798,0.005257531710759979,0.008158859894771029,0.009622134489091954,0.010239021187683063,0.008788747373617898,0.00800903024285546,0.021857755326998334,0.005235108659994574,0.0024105761069059847,0.006952051689727253,0.010443321607439878,0.013034258718998814,0.009293699417521362,0.008878386521234892,0.02260592723537069,0.007563838867820411,0.005264946234745321,0.006396325971760994,0.013648186987270765,0.011375177100883146,0.008430950882841511,0.0067020687279011225,0.006874648088311722,0.010055695209698129,0.020057189791085575,0.008901025009520946,0.0143336354258487,0.008775645355273236,0.007081565292753678,0.042843144301775014,0.013550835590560183,0.010104841862983374,0.016982798131942353,0.020895272760274215,0.003999803461493267,0.0366426481472867,0.059918716089477735,0.016256189804432292,0.005324357093070877,0.008045050723810402,0.004050584510143506,0.0037110842967269264,0.019190206526095533,0.008500979529455825,0.005140321631577739,0.009728908847465141,0.006116711597112802,0.008465569858295606,0.007601535135983877,0.01808014729074118,0.01611786670571139,0.010418163848260604,0.00519262402478955,0.9999999999999998,0.008696088666077375,0.010528610467677514
yowamushi-pedal,0.010763211694945112,0.012369413393250999,0.010241540024752901,0.005659692722182153,0.01225120270903295,0.015560041803201185,0.017371079532112206,0.008637071470510835,0.01153900905276723,0.01903022716248686,0.02447290570376267,0.008697787048294053,0.009803137453612503,0.009660733746173758,0.00874139312967843,0.004228492615338291,0.012829902385050754,0.007243748287544002,0.008465490290084747,0.017277931751751473,0.01419537572238717,0.005955744308702011,0.012319276099206182,0.0054366027665632465,0.014496854624330625,0.008328498818787085,0.006319117426456547,0.0197870749806872,0.004947431436589107,0.01427618738735496,0.013142512864144803,0.0033825440998110127,0.00664238058712341,0.006700618696315651,0.00721664846611627,0.013981428741904733,0.024099417406715,0.009473791733040922,0.07196327712373307,0.003015297820250653,0.025026503155327243,0.006395107742881582,0.009769963739988624,0.0049819461557583065,0.004933191824399016,0.00644481672943623,0.019741683617875132,0.01347570642122498,0.007513626010183583,0.006240750327262898,0.0069068587769875135,0.005821905829986936,0.011015874313159438,0.011418362193356422,0.009814196629107937,0.01876419751992262,0.034393158133256135,0.003976849295432013,0.014121048311641914,0.015797431640706953,0.02470790419138168,0.0042648347399335765,0.006477129149479557,0.004658349730771748,0.006819449446784972,0.008433624167252008,0.006549433694233749,0.005388724057099023,0.00550151023092864,0.0063357900725538345,0.004543170704129537,0.003985409463853706,0.01367405517956174,0.00696682167457,0.005311293481974773,0.003951579553801009,0.008696088666077375,1.0,0.02177971142660643
yuru-camp,0.010506342805057033,0.01762753471223391,0.03155467956059819,0.007088469359497397,0.008198792201331653,0.013769018925795141,0.006607841885162471,0.0036048543702811545,0.021310118899189424,0.0161650443987561,0.012484956382538069,0.007926954332245816,0.013811961992363713,0.010773086897570403,0.00979327535974427,0.007242524725432781,0.0105575903006019,0.037961092856096425,0.011153999176589192,0.015246925993208305,0.015221719175863586,0.010815580704226507,0.013537126043823603,0.014081885356241762,0.012103421046339713,0.023029490517752167,0.009028714531378674,0.0084815684980157,0.005850546432155985,0.018358054505069107,0.01359051048307075,0.004040902173560033,0.008260658319992486,0.00670060908028378,0.006771888635725844,0.00833605854278648,0.003846010768404884,0.015293395985266628,0.015183903443543438,0.0070308284684247,0.011419360355414711,0.017553640902024686,0.007652773219350245,0.007797331544004422,0.005647679090546253,0.006280308948460094,0.011104202368666742,0.027383730276646923,0.010703707639093257,0.006932337067049034,0.007696981273493472,0.005742097846825824,0.009658972266877433,0.02109890341614661,0.007184075489612467,0.008989933520818182,0.008620006174501918,0.005044196211208446,0.03265327563936141,0.020952956882409765,0.008217615492023074,0.004919524819382139,0.004546760705921367,0.013123140061661105,0.010436154568292314,0.008961692448039953,0.005638622457419296,0.00836075807986478,0.008339939677422073,0.005206467140137006,0.12418070786876739,0.0041985360338778685,0.017575108811652893,0.011646275643104408,0.0056953276195278275,0.006343467951275417,0.010528610467677514,0.02177971142660643,1.0000000000000002
